barcode,energy,sodium,sugars,fat,
7622210165084,700,0.0118,0,0.3,
7622210171047,1700,0.287401575,25,13,
7622210171078,1828,0.25984252,66,0,
7622210171108,368,0.031496063,4.5,3.3,
7622210172945,2295,0.224409449,48.5,33,
7622210172976,2295,0.224409449,48.5,33,
7622210175410,1020,0.295,3.2,23.5,
7622210175441,959,0.402,3.3,21.5,
7622210175458,1660,0,73.5,0.1,
7622210187048,1946,0.196850394,32,0,
7622210187062,1535,0.090551181,49.5,7.4,
7622210188670,2290,0.68,3.4,35,
7622210188687,2025,0.65,2.3,21,
7622210188694,2265,0.590551181,5.8,33,
7622210189455,2395,0.011811024,39.5,40,
7622210189486,2310,0.007874016,42.5,36,
7622210189523,2280,0.138,44.5,34.5,
7622210189592,2355,0.003937008,40,38,
7622210189967,2350,0.0709,46.5,36,
7622210191359,2025,1.094488189,6.9,23,
7622210191496,1665,0.019685039,57.5,5.2,
7622210192936,1925,0.169291339,68,19,
7622210193186,1935,0.169291339,67.5,19,
7622210195203,2145,0.208661417,49,23.5,
7622210195807,1841,0.551181102,22,0,
7622210196484,2380,0.11,51.5,37,
7622210198518,1872,0.236220472,27.5,15,
7622210200068,2195,0.393700787,38.5,29.5,
7622210200334,2230,0.169291339,58,29.5,
7622210200440,2110,0.157480315,58.5,26.5,
7622210202376,2185,0.118110236,60,28,
7622210203885,922,0.433070866,4.4,20,
7622210203960,730,0,0,0.5,
7622210204424,1925,0.224409449,31.5,17,
7622210210920,2155,0.28,58,27.5,
7622210215802,1825,0.137795276,45,17,
7622210216595,980,0,0.1,0,
7622210219398,2092,0.91,4.4,29,
7622210226952,2327,0.169291339,47,34,
7622210226969,2130,0.149606299,60.5,25.5,
7622210229526,2250,0.070866142,56,30.5,
7622210230041,2290,0.00394,43.5,35.5,
7622210231239,2295,0.224409449,48.5,33,
7622210231277,2095,0.236,40,24,
7622210234032,1935,0.11023622,51,19,
7622210234124,2090,0.465,30,24,
7622210242822,1920,0.189,38,25,
7622210243461,1340,0.031496063,0.5,11,
7622210244130,517,0.082677165,20.5,1.3,
7622210245281,1955,0.224409449,32,17.5,
7622210245304,1946,0.224409449,32,17.5,
7622210245328,1955,0.224409449,32,17.5,
7622210245342,1975,0.216535433,35,17,
7622210245366,1995,0.236220472,34,18.5,
7622210245380,1940,0.224,33.5,17.5,
7622210249289,2155,0.669291339,4.6,31,
7622210250452,1950,0.622047244,25,18,
7622210255068,1875,0.157480315,26,14,
7622210255136,2290,0.12992126,58.5,32,
7622210255198,1845,0.208661417,26,15,
7622210256225,2385,0.0709,18,39.5,
7622210256232,1611,0,68.5,0.1,
7622210259318,710,0.011811024,0,0.2,
7622210259332,640,0.003937008,0.1,0.4,
7622210259349,640,0.003937008,0.1,0.4,
7622210259356,746,0,0.5,0.5,
7622210259370,756,0,0.1,0.4,
7622210262530,2360,0.188976378,50,36,
7622210263643,1655,0.098425197,71,5.1,
7622210263650,1650,0.098425197,68.5,4.4,
7622210263667,1655,0.0984,71,5.1,
7622210264787,2140,0.224409449,43,26,
7622210265852,2360,0.188976378,50,36,
7622210268617,2115,0.276,33,21,
7622210269249,2360,0.188976378,50,36,
7622210269690,1675,0.248031496,24,9.1,
7622210270078,2238,0.157480315,43,0,
7622210272096,1500,0.307086614,30,11,
7622210275738,2115,0.157480315,40,26,
7622210275844,1675,0.248031496,24,9.1,
7622210276278,1625,0.551181102,7.7,6,
7622210276353,1770,0.224409449,19,12,
7622210276650,1785,0.275590551,29.5,20,
7622210277503,2310,0.236220472,47.5,33.5,
7622210280237,2260,0.142,50.5,33,
7622210284426,1790,0.098425197,28,20,
7622210284785,1792,0.094488189,34,20,
7622210286956,2215,0.0906,56,30.5,
7622210287830,2145,0.236220472,49,25.5,
7622210288257,1575,0.011811024,67,3.9,
7622210288738,267,0.07480315,9.7,1.2,
7622210288912,1575,0.0118,67,3.9,
7622210290342,2330,0.224409449,47.5,34.5,
7622210290373,2255,0.003937008,43.5,35,
7622210290434,2315,0.078740157,50,35.5,
7622210291059,1870,0.078740157,50,22,
7622210293466,641,0.011811024,0,0.3,
7622210303646,2250,0.326771654,59.5,31.5,
7622210306159,2285,0.149606299,51.5,33,
7622210306449,604,0.452755906,5.7,10,
7622210306517,1860,0.551181102,22,15,
7622210306715,1650,0.078740157,55,4.8,
7622210307514,632,0.31496063,5.1,11,
7622210309747,1855,0.5,28,14,
7622210313171,2197,0.098425197,44.5,28,
7622210316813,2270,0.157480315,57.5,31.5,
7622210318343,1575,0.011811024,67,3.9,
7622210318534,2090,0.255905512,47.5,23.5,
7622210320261,1895,0.177,40,24,
7622210328328,1925,0,26,0,
7622210333131,2313,0.059055118,49,35,
7622210337115,1757,0.224409449,23,12,
7622210339584,2330,0.169291339,46.5,35,
7622210341440,2390,0.137795276,50,37.5,
7622210343239,2130,0,52.5,29.5,
7622210346629,2090,0.464566929,29,24,
7622210346889,720,0,63.5,7.4,
7622210349675,2065,0.216535433,48,26,
7622210352996,2008,0.275590551,35,0,
7622210353252,2130,0.413385827,37,26,
7622210360335,1340,0,69.5,0.2,
7622210363640,641,0.011811024,0,0.3,
7622210368997,2214,0.145669291,58,29,
7622210370280,1380,0.011811024,63,0.1,
7622210370297,1380,0.011811024,63,0.1,
7622210371263,2235,0.059055118,59.5,29.5,
7622210375537,1660,0.326771654,29,16,
7622210379443,668,0.909448819,32,0.6,
7622210386601,2113,0.149606299,53.5,27,
7622210388100,1865,0.354330709,32,23,
7622210392268,2220,0.169291339,58.5,29.5,
7622210392725,1835,0.12992126,39.5,15,
7622210392749,1835,0.196850394,39.5,15,
7622210393210,2445,0.169291339,29,45,
7622210393968,1757,0.5,5.5,10,
7622210394590,1940,0.846456693,9.1,18,
7622210395801,1085,0.354330709,2.6,25,
7622210395825,1045,0.433070866,2.8,24,
7622210396334,1906,0.196850394,40,22,
7622210397348,1045,0.433070866,2.8,24,
7622210397782,2030,0.287401575,36,25,
7622210398741,2220,0.169291339,58,29.5,
7622210400383,1520,0.031496063,0.4,0.2,
7622210400574,2175,0.118110236,29,26,
7622210400796,2100,0.149606299,53.5,27,
7622210402356,2140,0.346456693,39,27,
7622210404534,757,0.078740157,0.1,0.5,
7622210406378,1825,0.188976378,41,23,
7622210406903,1870,0.216535433,34,20,
7622210409201,2215,0.078740157,55.5,28.5,
7622210414168,2330,0.12992126,49.5,34.5,
7622210414595,455,0.062992126,17.5,1.5,
7622210414618,932,0.062992126,27.5,9.1,
7622210416568,2235,0.07480315,59.5,29.5,
7622210416629,1725,0.464566929,7.1,7.3,
7622210416643,1725,0.464566929,7.1,7.3,
7622210416667,1645,0.708661417,2.8,4.8,
7622210416681,1725,0.464566929,7.1,7.3,
7622210416728,1645,0.708661417,2.8,4.8,
7622210418616,1910,0.031496063,63.5,17.5,
7622210418807,2235,0.051181102,57,30,
7622210418821,2235,0.051181102,57,30,
7622210418838,2235,0.059055118,59.5,29.5,
7622210418845,2235,0.059055118,59.5,29.5,
7622210418890,2235,0.059055118,59.5,29.5,
7622210418906,2235,0.051181102,57,30,
7622210419972,2140,0.346456693,39,27,
7622210420213,2105,0.413385827,31,24,
7622210420244,2140,0.236220472,29,25,
7622210421968,2095,0.236220472,39,22,
7622210422026,2095,0.236220472,40,24,
7622210422163,1570,0.039370079,56,1,
7622210423092,1580,0.098425197,44,7.1,
7622210423146,2370,0.078740157,40.5,38.5,
7622210423160,2170,0.078740157,48.5,30.5,
7622210423184,2280,0.287401575,49,33.5,
7622210423207,2365,0.003937008,40,38.5,
7622210423221,2343,0.011811024,38.5,37.5,
7622210423245,2265,0.003937008,46,33.5,
7622210423283,2301,0.070866142,46.5,34,
7622210424945,2050,0.236220472,39,22,
7622210429056,1725,0,63.5,7.4,
7622210430670,1946,0.964566929,7.5,0,
7622210430816,2215,0.169291339,58,29.5,
7622210430830,2218,0.169291339,58,0,
7622210433732,2100,0.149606299,53.5,27,
7622210433794,2134,0,52,0,
7622210434883,2235,0.051181102,56,30.5,
7622210435644,1895,0.681102362,1.8,15,
7622210435699,1795,0.688976378,2.5,12,
7622210438270,2205,0.12992126,55,29,
7622210439574,1785,0.700787402,3.9,11,
7622210439970,2316,0.118110236,47,36,
7622210444097,1620,0.275590551,18,12,
7622210444127,1605,0.248031496,22,11,
7622210444141,1705,0.236220472,21,15,
7622210444936,2015,0.452755906,34,20.5,
7622210449283,1955,0.196850394,32,17,
7622210449313,1940,0.248031496,31,17,
7622210449375,1975,0.208661417,34,17,
7622210449894,2310,0.236220472,47.5,33.5,
7622210449931,1946,0.196850394,32,0,
7622210449979,395,0.039370079,7.1,3.4,
7622210450029,1995,0.196850394,34,19,
7622210450098,1941,0.212598425,34,17,
7622210450265,1966,0.196850394,32,0,
7622210454201,637,0.011811024,0,0.3,
7622210457554,1895,0.32,19.5,17.5,
7622210462824,1295,0,65.5,0,
7622210462985,2240,0.137795276,53,31,
7622210463166,1385,0.011811024,63,0.2,
7622210463197,1380,0.011811024,63,0.1,
7622210464637,1940,0.964566929,7.5,19,
7622210465061,1725,0,63.5,7.4,
7622210466549,769,0.003937008,0,1.5,
7622210467126,2310,0.118110236,52.5,34.5,
7622210467706,2240,0.051181102,57.5,30.5,
7622210469380,2080,0.307086614,40,23,
7622210469403,2000,0.401574803,33,24,
7622210470560,1730,0.216535433,31,18,
7622210470607,2320,0.137795276,51.5,34,
7622210470621,2310,0.118110236,52.5,34.5,
7622210471215,2025,0.31496063,32,20,
7622210475183,1840,1.094488189,1.5,13.5,
7622210476104,1832,0.543307087,23,12,
7622210476203,2024,0.527559055,25,21,
7622210476241,1862,0.275590551,25,13,
7622210476272,1825,0.374015748,24,10,
7622210476487,2235,0.003937008,49,31.5,
7622210476524,2205,0.011811024,48,31.5,
7622210476555,2300,0.169291339,48.5,34,
7622210477439,2055,0.354330709,34,21,
7622210483393,2235,0.003937008,49,31.5,
7622210483416,2205,0.011811024,48,31.5,
7622210483430,2300,0.169291339,48.5,34,
7622210485038,1925,0.169291339,26,0,
7622210490308,1946,0.196850394,32,0,
7622210495716,2135,0.255905512,36,24,
7622210496225,2235,0.059055118,59.5,29.5,
7622210496607,2237,0.007874016,47,32,
7622210497031,2180,0,0,0,
7622210497383,2210,0.090551181,56,10.5,
7622210499387,2235,0.059055118,59.5,29.5,
7622210507785,881,0.342519685,3.7,19,
7622210512215,1143,0.338582677,2.7,27,
7622210514967,1830,0.543307087,23,12,
7622210516091,2171,0.145669291,53,30,
7622210601988,2093,0.468503937,29,24,
7622210606921,1610,0.251968504,23,11,
7622210610225,720,0,0.3,0.2,
7622210610621,1890,0.535433071,5.4,16,
7622210610645,1886,0.633858268,7.2,16,
7622210610690,1881,0.562992126,5.2,16,
7622210610713,1876,0.74015748,5.7,16,
7622210610843,1895,0.307086614,37,21,
7622210611550,2439,0.047244094,41,41,
7622210612267,2288,0.14,45,34,
7622210612748,2235,0.059055118,59.5,29.5,
7622210612977,2245,0.157480315,56,30.5,
7622210617699,1792,0.200787402,27,16,
7622210623768,1979,0.118110236,38,29,
7622210627087,2359,0.12992126,52,36,
7622210634252,2009,0.358267717,37,20,
7622210642370,2304,0.07480315,48,35,
7622210650115,2008,0.275590551,35,0,
7622210660251,1883,0.12992126,23,0,
7622210663092,1855,0.015748031,52,19,
7622210987464,2121,0.157480315,37,24,
7622210988034,1832,0.543307087,23,12,
7622210988645,2213,0.165354331,55,29,
7622210988652,2213,0.145669291,58,29,
7622210988669,2213,0.145669291,58,29,
7622210988751,2213,0.145669291,58,29,
7622210989703,2118,0.177165354,36,27,
7622210992130,1384,0.011811024,63,0.2,
7622210994844,1758,0.263779528,27,22,
7622210994875,1848,0.271653543,27,24,
7622210995025,2280,0.311023622,49,33,
7622210995049,2163,0.098425197,50,0,
7622210995063,2351,0.102362205,42,37,
7622210995087,2350,0.003937008,41,38,
7622210995100,2322,0.003937008,41,36,
7622210995124,2272,0.003937008,46,33,
7622210995995,1969,0.5,24,21,
7622210996961,2229,0.141732283,57,30,
7622210997715,2171,0.145669291,53,30,
7622210997852,2315,0.74015748,5.5,36,
7622210998071,2204,0.173228346,57,30,
7622210998095,2315,0.74015748,5.5,36,
7622210998163,1836,0.023622047,47,19,
7622210998187,1859,0.023622047,46,20,
7622210998194,1870,0.023622047,45,20,
7622210998613,1951,0.42519685,28,18,
7622210998804,2263,0.503937008,6.7,33,
7622300026752,2345,0.177165354,46.5,37,
7622300031022,2360,0.15,50,36.5,
7622300031060,2364,0.149606299,50,36.5,
7622300031084,2385,0.11,47.5,37.5,
7622300033781,2345,0.177165354,46.5,37,
7622300046408,2243,0.177165354,55,32,
7622300068295,2247,0.177165354,55,0,
7622300069032,2500,0.00787,28,47,
7622300070618,2440,0.14,31,44,
7622300075194,1040,1.25984252,5.5,17,
7622300086404,2243,0.177165354,55,32,
7622300107949,2120,0.051181102,60.5,26,
7622300118679,1535,1.17,72.5,0.1,
7622300134532,2335,0.169291339,50,36.5,
7622300155735,1720,0.354330709,46.7,11.5,
7622300159450,2320,0.12992126,52,34.5,
7622300166984,2322,0.003937008,43.5,0,
7622300185015,2205,0.236220472,58,29.5,
7622300199548,2220,0.169291339,58,29.5,
7622300199609,2220,0.169291339,58,29.5,
7622300201753,2210,0.224409449,58,29.5,
7622300202187,2220,0.169291339,57.5,29.5,
7622300202439,2220,0.169291339,58,29.5,
7622300208769,2435,0.02,30,44,
7622300208820,2395,0.019685039,45,39.5,
7622300215286,2295,0.137795276,54.5,33,
7622300220938,673,0.307086614,5,12,
7622300245108,1635,0.188976378,79.5,2.7,
7622300270469,2075,0.295275591,40,22,
7622300292508,2238,0.157480315,43,0,
7622300311902,1946,0.0118,53,22.5,
7622300315719,626,0.492125984,5,11,
7622300315733,964,0.31496063,4,21.5,
7622300318116,909,0.42519685,4.1,20,
7622300318123,601,0.401574803,5.1,10.5,
7622300318147,632,0.31496063,5.1,11,
7622300318154,673,0.307086614,5,12,
7622300318192,909,0.42519685,4.1,20,
7622300318918,590,0.484251969,4.6,10,
7622300324049,2280,0.326771654,60,32,
7622300335359,7427,0.255905512,43,11.5,
7622300336738,2010,0.354330709,38,20,
7622300341862,2345,0.133858268,48.5,36.5,
7622300356767,2040,0.326771654,36,24,
7622300360375,1955,0.354330709,37,19,
7622300362652,2140,0.236220472,29,26,
7622300378455,2218,0.17,51.5,29,
7622300380953,2275,0.13,47.5,32.5,
7622300400613,577,0,11,8.9,
7622300410247,490,0.2,2.3,4.3,
7622300414221,360,0.838582677,14.5,0.4,
7622300419394,2205,0.216535433,58,29.5,
7622300422004,2335,0.169291339,50,36.5,
7622300424251,2355,0.118110236,42.5,38,
7622300424886,1795,0,56,15,
7622300428969,1855,0.196850394,28,15,
7622300429430,2535,0.02,28,48,
7622300438357,2360,0.149606299,50,36.5,
7622300441012,1918,0.45,25,16,
7622300441937,913,0.295275591,4,21.5,
7622300441951,922,0.433070866,4.4,20,
7622300442897,2360,0.15,50,36.5,
7622300442903,2385,0.11023622,47.5,37.5,
7622300456900,2205,0.216535433,58,29.5,
7622300463571,2235,0.059055118,59.5,29.5,
7622300470029,2375,0.070866142,53,37,
7622300476144,2010,0.275590551,35,19.5,
7622300477677,188,0.2,2.5,2.8,
7622300479664,2385,0.11023622,53,37,
7622300484095,486,0.249,34.1,19.3,
7622300489427,2145,0.23,49,25.5,
7622300489434,2125,0.21,47.5,25,
7622300491017,2225,0,0,29.5,
7622300503079,2075,0.29,34,21,
7622300508661,1205,0.224409449,33,13.5,
7622300515980,2220,0.169291339,58,29.5,
7622300529901,2225,0.17,57.5,29.5,
7622300529918,2320,0.14,48.5,35,
7622300534936,2320,0.12,47.5,37,
7622300538255,1880,0.354330709,27,15.5,
7622300538781,2220,0.169291339,58,29.5,
7622300542115,2250,0.00394,45.5,33,
7622300546083,2240,0.0787,56,30,
7622300563240,192,0.1,1.1,3.5,
7622300567606,2134,0.334645669,53.5,26.5,
7622300567620,2315,0,0,35.5,
7622300567644,1970,0,0,20.5,
7622300568061,2281,0.12992126,51,33,
7622300571351,2025,0.952755906,7.6,24,
7622300587789,2180,0.14,40,29,
7622300590284,2265,0.13,38,31,
7622300590635,1755,0.445,57,10.5,
7622300600587,2235,0.059055118,59.5,29.5,
7622300609993,1665,0.768,64,5.5,
7622300612450,2065,0.16,50,26.5,
7622300614935,2220,0.169291339,58,29.5,
7622300617820,2316,0.192913386,49,34,
7622300622565,2225,0.169291339,58,29.5,
7622300629540,2350,0.196850394,50.5,36,
7622300630676,2225,0.15,54.5,29.5,
7622300631574,2335,0.21,49,35,
7622300650339,2335,0.24,49.5,35,
7622300650353,2335,0.208661417,49,35,
7622300654702,2035,0,0,23,
7622300662974,2320,0.76,5.2,36,
7622300663049,2315,0.74,5.5,36,
7622300665968,2145,0,0,0,
7622300665975,2071,0.216535433,35.5,23.5,
7622300681975,2275,0.157480315,54.5,32.5,
7622300685782,920,0.295275591,4,21.5,
7622300689124,2130,0.413385827,37,26,
7622300689582,1680,0.124,22.4,14.1,
7622300690656,2320,0.16,41,35,
7622300690670,2335,0.15,40.5,35,
7622300691301,2135,0.208661417,47,26,
7622300692506,2210,0.17,57.5,29.5,
7622300692520,2315,0.14,47,36,
7622300701949,2405,0.17,52,38.5,
7622300703998,1945,0.011811024,53,22.5,
7622300707033,2225,0.157480315,61,29,
7622300707743,2380,0.13,52,37,
7622300707880,2220,0.169,58,29.5,
7622300710613,2225,0.157480315,56,30.5,
7622300710651,2245,0.157480315,56,30.5,
7622300719302,625,0.46,5.1,11.5,
7622300719487,146,0.070866142,1.8,2.3,
7622300725358,2301,0.01,29.5,41.5,
7622300730970,2235,0.059055118,55.5,31.5,
7622300735838,553,0.023622047,14,7.6,
7622300735951,2300,0.0787,48,35.5,
7622300737955,2020,0.885826772,6.3,22,
7622300742287,2220,0.14,45.5,29.9,
7622300742300,2150,0.01,53.5,28,
7622300742669,2090,0.157480315,39,26,
7622300743017,2095,0.16,40.5,25.5,
7622300744496,560,0.169291339,48.5,37,
7622300744557,2110,0.23,39,25,
7622300745912,608,0.51,4.6,10,
7622300746742,2210,0.492125984,31,30,
7622300748005,1940,0.25,40,25,
7622300748999,1320,0.248031496,36,14.5,
7622300749750,2220,0.169291339,58,29.5,
7622300749804,2120,0.31,50,25,
7622300752637,1740,0.070866142,16.5,9.4,
7622300774295,1995,0,0,20.5,
7622300774967,2175,0.118,54.5,28.5,
7622300782443,2075,0.472,35,25,
7622300783648,1930,0.47,7,16.5,
7622300784751,1815,0.307086614,32,21,
7622300784799,1870,0.334645669,33,23,
7622300784812,592,0.05,11,7.4,
7622300785437,2050,0.720472441,7.4,0,
7622300785468,2050,0.748031496,7.4,23,
7622300785703,1570,0.051181102,56,1,
7622300786687,2095,0.433070866,39,25.5,
7622300786748,502,0.032,14,6.5,
7622300786939,1635,0.09,27,6.5,
7622300787776,1900,0.188976378,27,19.5,
7622300788094,1925,0.169291339,26,18,
7622300788155,1760,0.267716535,23,12,
7622300791643,2280,0.15,58.5,31.5,
7622300795412,757,0.039370079,0.1,0,
7622300800529,565,0.08,8.5,5.3,
7622300802646,2280,0.18,55.1,32.6,
7622300811693,536,0.055,13,6.5,
7622300818821,1910,1.023622047,7.5,17,
7622300822965,1925,0.5,45,17,
7622400000508,2320,0.12992126,51,34.5,
7622400004483,1775,0.236220472,37.5,20,
7622400005664,2500,0.00787,28,47,
7622400005862,2490,0.011811024,28,46.5,
7622400006753,2495,0.01,28,46.5,
7622400010415,573,0.32,12.5,8.4,
7622400010439,2270,0.078740157,50,32,
7622400010453,2240,0.078740157,56,30,
7622400010460,2295,0.015748031,49.5,34.5,
7622400011511,1025,0.035433071,28,0,
7622400013423,2655,0.007874016,13,56.5,
7622400013911,2406,0.01,29.5,45.5,
7622400013928,2240,0.078740157,56,30,
7622400013935,2655,0.007874016,13,56.5,
7622400013942,2301,0.015748031,49.5,34.5,
7622400014635,2335,0.12992126,49,37,
7622400017858,2270,0.078740157,50,32,
7622400017872,2500,0.007874016,28,47,
7622400417382,2340,0.157,54,35,
7622400424335,2315,0.090551181,50.5,35,
7622400719066,2410,0.169291339,52,38,
7622400723933,2225,0.17,57.5,29.5,
7622400806612,2150,0.059055118,48,31,
7622400817199,2380,0.11023622,51.5,37,
7622400817410,2430,0.019685039,44,40.5,
7622400853210,2280,0.003937008,44.5,34.5,
7622400883033,2235,0.169291339,57,30,
7622400893094,2388,0.149606299,53,37,
7622400893124,2406,0.169291339,52,38.5,
7622400896170,336,0.31496063,5.9,2.5,
7622400944543,340,0.039370079,11.5,1.2,
7622400950179,552,0.25,3.4,2.6,
7622400988202,2350,0.12,49.5,36,
7623700000182,3050,0,0,82,
7623700000533,777,0,0,13,
7623700000540,1920,0.3,0,5.5,
7623700001608,790,0,0,14.5,
7623700001769,1234,0,0,20.5,
7623700002230,1910,0,0.5,51,
7623700255704,623,0,0,11,
7623700272503,820,0,0,14,
7623700272701,820,0,0,13,
7623700454404,1400,0,0,0.5,
7623700492505,1314,0.47,0,18,
7629999027794,3678,0,0,100,
7630017606662,930,0.787401575,1.5,12,
7630017609465,1450,0.003937008,0.5,1,
7630017609540,1430,0,0,27,
7630017609564,1440,0,0,27,
7630017609588,1480,0.984251969,0,28,
7630017609786,720,0.275590551,3,7.5,
7630017609908,1440,0,0,27,
7630017624475,1642,0.039370079,75,3,
7630017629852,170,0,9,0,
7630017630704,170,0,9,0,
7630017637857,1220,0.118110236,1,20,
7630017638540,120,0,7,0,
7630017642929,880,0,0,7,
7630017643988,1160,0,0,1,
7630017644374,860,0.393700787,0,11,
7630017649539,1390,0,3,35,
7630017649577,1030,0,3.5,25,
7630017650245,1030,0.019685039,3.5,25,
7630017662132,1390,0.019685039,2.5,35,
7630017664167,1600,0.590551181,0.1,28,
7630017680440,780,0.393700787,2,9,
7630018605299,1030,0,0,0,
7630018606814,1650,0,0,33,
7630018613669,260,0.039370079,6,1,
7630018637481,1600,0.511811024,4.5,18,
7630018637498,1660,0.590551181,3.5,20,
7630018665675,470,0.019685039,14,2.5,
7630018665699,470,0,14,2.5,
7630018666016,450,0.019685039,13,2.5,
7630018676527,400,0,3.5,5,
7630018685697,2170,0.984251969,0,44,
7630030301711,2256,0.007874016,40.8,34.6,
7640101090321,1021,0,0,17.5,
7640101090468,1325,0.472440945,1,23.5,
7640101092547,430,0.393700787,3,4.5,
7640101094695,1063,0.31496063,3.2,0,
7640101095784,1320,0.826771654,2.8,23.8,
7640101096576,1051,0.31496063,3.2,23.5,
7640101099492,1142,0.196850394,1,23.5,
7640101980127,1300,0,72,0.5,
7640101980615,1410,0.472440945,50,5,
7640102302300,1960,0.354330709,1,19,
7640102313306,2000,0.551181102,8,23,
7640102380032,1688,0.070866142,95,0.5,
7640102890074,1765,0.208661417,37.9,16.6,
